,id,band_id,influencer_id,feedback,score
6984,928910,29227,2387,"Hey guys, thanks so much for sharing the track with us. I am sorry to decline for sharing it but we weren't into the vocals within the track. I truly enjoyed the beats, production is brilliant but just wasn't sold on the vocals. Felt more an MC style than actual vocals for the tune and this put us off a bit. ",0.0
6985,928912,29227,2397,"Hey there guys, hows everything there? Hope you guys are fine!
We listenned to your track and we digged It. Its not what we are used to work with, but its a good solid track with plenty of market to cover. Good dancing vibes, 90s techno with a little pop vocals, put your efforts on advertising and It should work with time.
Hugs from Brasil! ",0.25
6986,928913,29227,2404,"Thanks for the continued trust and for sharing this upcoming tune. We appreciate the inventive, imaginative electronic music approach. It's chill yet equally brooding. The work has strong synthwave influence as well as techno. Neat and great production especially with blending the elements. For curation purposes, however, ours focus on music that doesn't quite feel steady in terms of buildup. We feel the progression on this track comes off as pretty transfixed in a direction. Best of luck with it, though!",0.0
6987,928914,29227,2440,"The sound of the song is very good I really liked this one. The message behind the song is very important it’s not easy to open your heart like that and talk about it, I really admire Shawn’s courage.
I will include this song in the playlist of international artists after the official release.
Thank you very much for the contact and I wish you much success.
",1.0
6988,928915,29227,2447,"Hey, thanks for this new sharing. We love it! Are interested by a foodlist on your website : a playlist of 10 tracks about your influencies and this song. Please let us know. ",0.25
6989,928916,29227,2465,"Deep beat and dark vocals are the two premise for this track: both are voluptuous and in constant movement, giving the journey an interesting appeal. The downtempo rhythm gives it a measured picture, impelling for a constant body movement – very poignant for this sort of electro song. It might be a little bit too long but, overall, it’s a good effort. 
",0.0
6990,928917,29227,2473,"Hi End of Code.

I am sorry, I just don't really like the vocals.  There also isn't anything special about the melody.  Good luck with everything.",0.0
6991,928919,29227,2483,"Hi, End of Code!

One more great track!

We'll share it with our listeners that like to workout :)

Keep going with the great work that you've been doing!",1.0
6992,928922,29227,2506,"Hey guys!

So nice to hear from u all again.

In advance, thanks for sharing your material with us. As said when we heard ""Deep Into Your Soul"", u guys rock so hard, ""The Fall"" it's even better and got us dancing.

Would be a pleasure to share it with our followers.

Thanks again for contacting!",1.0
6993,928923,29227,2525,"Hello and thank you very much for your submission! 
I listened to the song and i think the song is great, especially love that energy inside! 
But unfortunately I think the song a bit too hard and dark for our playlists.
Maybe next time! :)",0.0
6994,928924,29227,2533,"Hello, End of Code! 

Again we can hear a well-produced song, identifying layers and elements that make this whole album a beautiful piece. 
Though there are the 80s inspired sounds, 'End of Code' knows how to mix retroelements with the 2020s nu house that are becoming so popular on new productions. 
The vocals transport you right into the track, fitting perfectly with the mysterious ambiance of the sound. ",1.0
6995,928925,29227,2549,A nice track that doesn't ask for too much. The beat brings to you a sunday afternoon by the pool with friends and some drinks. Your job is something that we only can define as an example of Electronic music. You're on the right way!,1.0
6996,928926,29227,2558,"The atmosphere you create is so enthralling. Really takes the listener to your dimension. Sounds like a goth-ish dancefloor banger that's perfect for late night underground.

We wont be sharing it, however, as we are not an electronic music orientated brand.

Thank you so much for submitting!
Stay coool,
Coolia.",0.0
6997,928927,29227,2581,"Like so much the beats, send us the press release to post soon on social media and article too ",1.0
6998,928928,29227,2596,"sounds nicely produced, deep and dark. I would play this at the right time for sure - wishing you the best of luck with it - cheers sut byron bay australia ",1.0
6999,928929,29227,2635,"''The fall'' is a song that comes from the future. It's groovy, sexy and relaxing, and also sharp.",1.0
7000,928930,29227,2661,"Hey there, very well made track! Love that vocal. Sadly its a bit dark for my melodic playlist this time i'm afraid sorry!",0.0
7001,928931,29227,2665,"I like the soundscape here but I wasn't totally into the harmonic/melodic content unfortunately.

Just my two cents, good luck!",0.0
7002,928932,29227,2666,"Hello! The beats are cool but not very original at the beginning, I would pay a bit more attention to the vocals as well. Keep going!",0.25
7003,928933,29227,2693,"Nosso site está quase pronto, pois estávamos em reforma e iremos lançar um post durante a próxima semana, contendo sua música. Assim que for ao ar, enviaremos o link ;-)",1.0
7004,928934,29227,2713,"the tracks starts suddenly, maybe an incorrect file?   anyway, it´s a good track, but following a formula.  Perhaps would be cool to try finding new paths.
",0.0
7005,928935,29227,2727,"Amazing ideas and sound design here, They are very pleasing to hear but I do feel like proper variations are aswell needed here, The sounds are just tad repetitive in general, Keep it up! ",0.0
7006,928936,29227,2737,Your track 'The Fall' isn't quite the best fit for the Affinity Ascension network but we do like the backstory to the track so we will be more than happy to support your production this time around End of Code :),1.0
7007,928937,29227,2762,"Tech x Techno x Deep Melodic vibes. Interesting elements. The high hats are a bit too present, we don't hear the rest of the song/bass line during the drop. The kick could gain much more presence to kick the song forward (like at 2:02). It sounds more like an add on than a key part of the song. Maybe rework the song to make it more intriguing throughout. Scrolling through the song we have the same feeling, the same elements playing. The higher synth which copies the bass line is high pitched so makes it crowded (watch EQ) and is not necessary - let the bass line do the main job. Use the top layer for something else.",0.0
7008,928938,29227,2796,"Nice vocals and interesting production but currently not suitable for our promotion!
Keep sending new music",0.25
7009,928939,29227,2820,"Salut comment allez-vous?

J'ai beaucoup aimé la musique, toute la production, ainsi que les paroles et le rythme, nous l'ajouterons certainement à notre playlist sur spotify",1.0
7010,928940,29227,2876,"Dear End of Code,

we don't broadcast progressive house or beatport electronica on our radio station, we're sorry.

Good luck!",0.0
7011,928941,29227,2877,"Hi there, lovely deep trzck! I will share this in my melodic gems playlist thanks for this amazing track!",0.0
7012,928943,29227,2956,"Hello, good night, we just heard your music and we will give our opinion. First of all, listening to electronics is something that can work in a certain place and maybe the song you sent us, it's cool, but it didn't work for me, I didn't like it, I didn't like it. I recognize that music has a legal effort, however, it turns into something simple and meaningless, I loved the vibe and tals but good, we don't like it.",0.0
7013,928944,29227,2988,Interesting main melody on this one! However I find the progression a is so slow in a way that made the elements of the track sound so repetitive overall,0.0
7014,928945,29227,2992,"
Hi there! What a touching story, thank you for sharing. Since it's a dance/edm tune, knowing the back story gave a whole new dimension for your composition. Even though I hoped it could have more intense beat variation through the chorus. 
",0.0
7015,928946,29227,3014,"Hello!

Thanks so much for requesting us to review your track. Wow, the bass on this was incredible! The lyrics are dark in context, as mentioned, but the way that they're presented over the track was actually very refreshing. Atmospherically, this was really fantastic. You've managed to create your own little world in the span of a 4 minute track. Congrats on this!

Additionally, we'd love to check you out on Instagram if you have one. Feel free to follow us at ours: @wewriteaboutmusic

Take care!",0.25
7016,928950,29227,3079,Hi there. Your song is certainly very heavy and dark and not only because of the story behind the song. I really enjoyed it! Good luck.,0.0
7017,928951,29227,3126,"
Hello friends, cool the new song sent, a little different from the previous one, this one has a darker atmosphere, maybe because of the lyrics.

I really liked the use of synths and keyboards, they make an interesting bridge to take the instrumental out of the straight line a little.

I found the voice more inside the beats in this song than in the previous one, I don't know if the idea is to release an album with some concept later on, but you could explore more break downs and keyboards in other songs.

We will spread in our networks, big hug!",1.0
7018,928952,29227,3137,"Sup guys,

Thanks for sending us your song.

As you guys said, it's a very gloomy voyage into the realms of our deepest emotions related to depression and, eventually, suicidal tendencies.

It's nice to see that you both used this past experience to create something that may sound inspiring to others. Very nice indeed!

Anyway, that's all.
Keep up & keep going on,

Best wishes,
RECREIO Clubber
",0.0
